Year;Month;News_Based_Policy_Uncert_Index;FedStateLocal_Ex_disagreement;CPI_disagreement;Tax_expiration
2018;6;134,402770996094;77,1649398803711;68,0112152099609;88,300910949707
2018;7;176,205093383789;77,1649398803711;68,0112152099609;88,300910949707
2018;8;114,961380004883;79,3970260620117;74,3090591430664;88,300910949707
2018;9;120,985191345215;79,3970260620117;74,3090591430664;88,300910949707
2018;10;136,114654541016;79,3970260620117;74,3090591430664;88,300910949707
2018;11;164,942199707031;51,5375862121582;98,3578262329102;88,300910949707
2018;12;226,576889038086;51,5375862121582;98,3578262329102;88,300910949707
2019;1;284,135925292969;51,5375862121582;98,3578262329102;139,315567016602
2019;2;123,639282226562;56,9644775390625;94,2227478027344;139,315567016602
2019;3;180,631683349609;56,9644775390625;94,2227478027344;139,315567016602
2019;4;109,70100402832;56,9644775390625;94,2227478027344;139,315567016602
2019;5;158,682876586914;55,0818214416504;70,4868240356445;139,315567016602
Source: 'Measuring Economic Policy Uncertainty' by Scott Baker, Nicholas Bloom and Steven J. Davis at www.PolicyUncertainty.com.  These data can be used freely with attribution to the authors, the paper, and the website.;;;;;
